ID,Name,Level,Rating,Tags,link
scp-6813,An Ignited Melody,Neutralized,16,"['ghost', 'military', 'teleportation', 'uncontained', 'vehicle', 'weapon']",https://scp-wiki.wikidot.com/scp-6813
scp-6814,Going Postal,Euclid,31,"['alive', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6814
scp-6815,To Fly Lanterns Under the Rising Sun,Keter,149,"['acoustic', 'cognitohazard', 'document', 'ectoentropic', 'empathic', 'entropic', 'historical', 'light', 'location', 'observational', 'photographic', 'reviewers-spotlight']",https://scp-wiki.wikidot.com/scp-6815
scp-6816,Every Action Has Its Equal Opposite Reaction,Esoteric-class,20,"['ectoentropic', 'eric', 'entropic', 'foundation-made', 'tool', 'uncontained', 'unreality-dept']",https://scp-wiki.wikidot.com/scp-6816
scp-6817,"""Esther""",Euclid,30,"['alive', 'auditory', 'humanoid', 'sapient', 'sensory', 'visual']",https://scp-wiki.wikidot.com/scp-6817
scp-6818,His Toolbox Grew Hands,Safe,45,"['animal', 'sapient', 'tool', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6818
scp-6819,bio-luminescence,Keter,282,"['alive', 'animal', 'building', 'director-lague', 'extradimensional', 'teleportation', 'uncontained', 'vehicle']",https://scp-wiki.wikidot.com/scp-6819
scp-6820,TERMINATION ATTEMPT,Esoteric-class,833,"['adaptive', 'co-authored', 'computer', 'concept', 'deepwell-catalog', 'doctor-gears', 'doctor-gears', 'eric', 'foundation-made', 'hard-to-kill-reptile', 'hostile', 'indestructible', 'infohazard', 'k-class-scenario', 'light', 'memecon2021-unofficial', 'memetic', 'memory-affecting', 'meta', 'old-ai', 'reality-bending', 'reptile', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-6820
scp-6821,Mujeres con Cabezas de Caballo,Esoteric-class,46,"['departmentcon2022', 'equine', 'eric', 'ethics-committee', 'global-occult-coalition', 'homo-sapiens-sidhe', 'humanoid', 'manna-charitable-foundation', 'meta', 'metamorphic', 'mind-affecting', 'nocturnal', 'sapient', 'species', 'virus']",https://scp-wiki.wikidot.com/scp-6821
scp-6822,"It’s a Beautiful Day, Today",Esoteric-class,75,"['artifact', 'co-authored', 'cognitohazard', 'empathic', 'eric', 'k-class-scenario', 'meta', 'mind-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-6822
scp-6824,Music of the Night,Thaumiel,37,"['alive', 'canine', 'genetic', 'hostile', 'humanoid', 'moon', 'sapient', 'self-repairing']",https://scp-wiki.wikidot.com/scp-6824
scp-6827,THE HAPPY HUG MONKEY,Thaumiel,30,"['cognitohazard', 'primate', 'visual']",https://scp-wiki.wikidot.com/scp-6827
scp-6830,The Great Hymn to the Aten,Esoteric-class,71,"['co-authored', 'eric', 'extradimensional', 'historical', 'humanoid', 'infohazard', 'k-class-scenario', 'meta', 'paradox', 'reality-bending', 'religious', 'ritual', 'sun', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-6830
scp-6831,SKIRTINGBOARDWORLD.,Keter,50,"['extradimensional', 'transfiguration', 'uncontained']",https://scp-wiki.wikidot.com/scp-6831
scp-6832,Site-55's Ant Problem,Neutralized,106,"['alive', 'animal', 'doctor-asheworth', 'doctor-blank', 'doctor-cimmerian', 'doctor-everwood', 'doctor-wettle', 'insect', 'light', 'reviewers-spotlight', 'teleportation']",https://scp-wiki.wikidot.com/scp-6832
scp-6833,The Piss World,Safe,48,"['alive', 'bacteria', 'extradimensional', 'humanoid', 'miniature', 'portal', 'sapient']",https://scp-wiki.wikidot.com/scp-6833
scp-6834,Johanna's Disease,Safe,22,"['biological', 'broken-god', 'cogwork-orthodoxy', 'virus']",https://scp-wiki.wikidot.com/scp-6834
scp-6835,Phantom Airship,Esoteric-class,56,"['airborne', 'blackwood', 'eric', 'extradimensional', 'folklore-dept', 'teleportation', 'vehicle']",https://scp-wiki.wikidot.com/scp-6835
scp-6836,The Hole of Our Obligations,Pending,82,"['on-guard-43', 'portal', 'spatial', 'temporal']",https://scp-wiki.wikidot.com/scp-6836
scp-6837,THUMP THUMP THUMP THUMP,Pending,106,"['acoustic', 'building', 'future', 'temporal']",https://scp-wiki.wikidot.com/scp-6837
scp-6838,Light in the Woods,Euclid,58,"['cadaver', 'compulsion', 'empathic', 'humanoid', 'light', 'parawatch']",https://scp-wiki.wikidot.com/scp-6838
scp-6842,A Different Phoenix,Safe,58,"['alive', 'animal', 'canine', 'fire', 'meta', 'metamorphic', 'reanimation']",https://scp-wiki.wikidot.com/scp-6842
scp-6843,Trial By Fire III,Safe,24,"['computer', 'electronic', 'game', 'indestructible', 'mind-affecting', 'ritual']",https://scp-wiki.wikidot.com/scp-6843
scp-6844,Hestia,Euclid,30,"['concept', 'ectoentropic', 'entropic', 'fire', 'location', 'thermal']",https://scp-wiki.wikidot.com/scp-6844
scp-6845,Come Back to Us,Safe,52,"['abnormalities', 'cadaver', 'fire', 'humanoid', 'indestructible', 'location', 'structure']",https://scp-wiki.wikidot.com/scp-6845
scp-6847,The Ambassalador,Euclid,36,"['food', 'humanoid', 'sapient', 'self-repairing']",https://scp-wiki.wikidot.com/scp-6847
scp-6848,The Dragon Under New Mexico,Safe,32,"['amorphous', 'antimemetic', 'gru-division-p', 'memetic', 'mind-affecting', 'obskura', 'parawatch', 'pentagram', 'religious', 'subterranean']",https://scp-wiki.wikidot.com/scp-6848
scp-6849,Project Aniborg,Esoteric-class,3,"['anderson', 'animal', 'eric', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6849
scp-6850,Feisty Fireball,Euclid,31,"['cognitohazard', 'fire', 'hallucination', 'mind-affecting', 'observational', 'sapient', 'sensory', 'sphere', 'visual']",https://scp-wiki.wikidot.com/scp-6850
scp-6851,A Walmart That Wants,Euclid,35,"['building', 'hive-mind', 'sapient']",https://scp-wiki.wikidot.com/scp-6851
scp-6852,Where Best Friends Are Made®,Keter,40,"['acoustic', 'antimemetic', 'biological', 'hostile', 'memetic', 'nocturnal', 'uncontained']",https://scp-wiki.wikidot.com/scp-6852
scp-6853,Trial By Fire: Portable Deluxe Edition,Safe,8,"['computer', 'electronic', 'game', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-6853
scp-6854,Where the Cogcows Roam,Euclid,69,"['alive', 'animal', 'asci', 'bovine', 'clockwork', 'folklore-dept', 'mechanical', 'species']",https://scp-wiki.wikidot.com/scp-6854
scp-6855,No Need to Wine,Pending,24,"['humanoid', 'liquid', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-6855
scp-6856,Look What I Can Do,Euclid,103,"['alive', 'fire', 'fire-suppression-dept', 'humanoid', 'light', 'reviewers-spotlight', 'sapient', 'thermal']",https://scp-wiki.wikidot.com/scp-6856
scp-6857,The Birthday Problem,Safe,49,"['fire', 'fire-suppression-dept', 'genetic', 'reproductive', 'tool']",https://scp-wiki.wikidot.com/scp-6857
scp-6858,"The Wolf, Down",Esoteric-class,72,"['alive', 'animal', 'canine', 'director-scout', 'eric', 'humanoid', 'on-guard-43']",https://scp-wiki.wikidot.com/scp-6858
scp-6859,"""dust bunny""",Thaumiel,40,"['computer', 'infohazard', 'mathematical', 'mind-affecting', 'religious', 'sapient', 'telekinetic']",https://scp-wiki.wikidot.com/scp-6859
scp-6860,Memories Bloom Under Moonlight,Safe,24,"['auditory', 'factory', 'gustatory', 'olfactory', 'plant', 'sensory', 'tactile', 'tree', 'visual']",https://scp-wiki.wikidot.com/scp-6860
scp-6861,Sic Semper Tyrannosaurus,Neutralized,260,"['asci', 'dinosaur', 'historical', 'visual']",https://scp-wiki.wikidot.com/scp-6861
scp-6863,Toxic Positivity,Neutralized,143,"['compulsion', 'meta', 'mind-affecting', 'tactile', 'toy']",https://scp-wiki.wikidot.com/scp-6863
scp-6864,Belwood Staffing,Esoteric-class,103,"['corporate', 'eric', 'hostile', 'memetic', 'meta', 'mind-affecting', 'simulacrum']",https://scp-wiki.wikidot.com/scp-6864
scp-6865,Lives Done Quick,Keter,89,"['amorphous', 'hive-mind', 'mind-affecting', 'sapient', 'self-repairing']",https://scp-wiki.wikidot.com/scp-6865
scp-6866,Ash Mountain,Euclid,56,"['art-exchange', 'auditory', 'cadaver', 'ectoentropic', 'entropic', 'exchange', 'hallucination', 'hostile', 'humanoid', 'liquid', 'location', 'meteorological', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-6866
scp-6867,"Lucky Bucky: The Incredible, Miraculous, Diving Horse!",Neutralized,81,"['alive', 'animal', 'equine', 'performance']",https://scp-wiki.wikidot.com/scp-6867
scp-6868,Bubbly Bobby the Rubber Ducky,Safe,381,"['chemical', 'dr-wondertainment', 'featured', 'mobile', 'toy', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6868
scp-6869,The sad man,Pending,322,"['artistic', 'humanoid', 'infohazard', 'liquid', 'meta', 'sapient', 'tactile', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6869
scp-6870,The Squeaky Wheel,Safe,44,"['acoustic', 'artifact', 'building', 'co-authored', 'electromagnetic', 'k-class-scenario', 'magnetic', 'mechanical', 'subterranean', 'transmission', 'vibration', 'weapon']",https://scp-wiki.wikidot.com/scp-6870
scp-6871,In the Blink of an Eye,Thaumiel,393,"['children-of-the-night', 'dc-al-fine', 'global-occult-coalition', 'grand-karcist-ion', 'hard-to-kill-reptile', 'paradox', 'reptile', 'ritual', 'temporal', 'the-administrator']",https://scp-wiki.wikidot.com/scp-6871
scp-6872,A Way Out,Thaumiel,110,"['co-authored', 'cognitohazard', 'end-of-death', 'foundation-made', 'k-class-scenario', 'memetic', 'simulacrum']",https://scp-wiki.wikidot.com/scp-6872
scp-6873,Trial By Fire,Safe,19,"['audio', 'auditory', 'autonomous', 'cognitohazard', 'compulsion', 'electronic', 'indestructible', 'mind-affecting', 'sapient', 'toy']",https://scp-wiki.wikidot.com/scp-6873
scp-6875,Paleolithic Containment Site,Safe,62,"['artifact', 'foundation-made', 'location', 'structure', 'subterranean']",https://scp-wiki.wikidot.com/scp-6875
scp-6876,Disgusting,Pending,8,"['ghost', 'humanoid', 'intangible', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-6876
scp-6877,Eternal Heights,Euclid,37,"['extradimensional', 'hostile', 'meteorological', 'sensory', 'structure', 'transmission', 'visual']",https://scp-wiki.wikidot.com/scp-6877
scp-6878,Art-Expon,Keter,15,"['amorphous', 'artistic', 'cognitohazard', 'inscription', 'liquid', 'mind-affecting', 'sensory', 'transfiguration', 'uncontained', 'visual']",https://scp-wiki.wikidot.com/scp-6878
scp-6879,Mr. Kaboom,Euclid,38,"['alive', 'chemical', 'dr-wondertainment', 'humanoid', 'mister', 'sapient', 'three-portlands']",https://scp-wiki.wikidot.com/scp-6879
scp-6880,Boiling Blood,Thaumiel,64,"['alive', 'biological', 'blood', 'bovine', 'chemical', 'corrosive', 'liquid', 'plant', 'predatory', 'species']",https://scp-wiki.wikidot.com/scp-6880
scp-6881,Project: SERAPIS,Keter,81,"['co-authored', 'geological', 'invertebrate', 'location', 'subterranean', 'tree', 'uncontained']",https://scp-wiki.wikidot.com/scp-6881
scp-6882,BREACHED,Esoteric-class,87,"['alive', 'aquatic', 'cadaver', 'cognitohazard', 'eric', 'extradimensional', 'hive-mind', 'humanoid', 'k-class-scenario', 'light', 'mind-affecting', 'observational', 'uncontained']",https://scp-wiki.wikidot.com/scp-6882
scp-6883,a story about metamorphosis and a castle,Neutralized,35,"['animal', 'biological', 'building', 'co-authored', 'empathic', 'humanoid', 'indestructible', 'inscription', 'insect', 'mechanical', 'memetic', 'mind-affecting', 'nameless', 'reality-bending', 'sapient', 'sleep', 'swarm', 'teleportation', 'the-administrator', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6883
scp-6884,British Big Cats,Euclid,28,"['alive', 'animal', 'canine', 'feline', 'predatory', 'species', 'subterranean']",https://scp-wiki.wikidot.com/scp-6884
scp-6885,Welcome to Baymonte View!,Euclid,17,"['animal', 'arthropod', 'extradimensional', 'memory-affecting', 'portal', 'sapient']",https://scp-wiki.wikidot.com/scp-6885
scp-6886,At The Center,Esoteric-class,56,"['alive', 'electronic', 'eric', 'humanoid', 'planet', 'sapient', 'spatial', 'teleportation']",https://scp-wiki.wikidot.com/scp-6886
scp-6887,Remember Us,Safe,12,"['artifact', 'historical', 'portal']",https://scp-wiki.wikidot.com/scp-6887
scp-6888,Extratemporal Funeral Home,Safe,57,"['biological', 'building', 'cadaver', 'historical']",https://scp-wiki.wikidot.com/scp-6888
scp-6889,[ACCESS DENIED],Thaumiel,28,"['knowledge', 'media', 'online']",https://scp-wiki.wikidot.com/scp-6889
scp-6890,Tales of Terror,Euclid,71,"['appliance', 'building', 'compulsion', 'inscription', 'media', 'portal', 'religious']",https://scp-wiki.wikidot.com/scp-6890
scp-6891,How to Cure Anxiety Without Really Trying,Safe,45,"['media', 'sensory', 'vikander-kneed', 'visual']",https://scp-wiki.wikidot.com/scp-6891
scp-6892,A memo to all Site-32 staff.,Esoteric-class,120,"['artifact', 'cadaver', 'eric', 'ghost', 'humanoid', 'intangible', 'reanimation', 'sapient']",https://scp-wiki.wikidot.com/scp-6892
scp-6893,The Auxilium House,Keter,19,"['building', 'deer', 'meta', 'mind-affecting', 'narrative', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-6893
scp-6894,Project Qahhar,Esoteric-class,8,"['alive', 'animal', 'british-occult-service', 'cognitohazard', 'compulsion', 'equine', 'eric', 'knowledge', 'photographic', 'the-administrator', 'visual']",https://scp-wiki.wikidot.com/scp-6894
scp-6895,Sir Nicholas is Coming to Town,Esoteric-class,26,"['alive', 'ectoentropic', 'eric', 'entropic', 'humanoid', 'rewrite', 'sapient', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-6895
scp-6896,The Sin Eater,Euclid,11,"['alive', 'antimemetic', 'memetic', 'memory-affecting', 'plant', 'reality-bending', 'self-repairing']",https://scp-wiki.wikidot.com/scp-6896
scp-6897,You Won't Believe How the Sausage is Made!,Euclid,105,"['acoustic', 'building', 'extradimensional', 'gravity', 'light', 'liquid', 'on-guard-43', 'procurement-liquidation-dept', 'vikander-kneed']",https://scp-wiki.wikidot.com/scp-6897
scp-6898,Blue Hawaii,Esoteric-class,47,"['alive', 'animal', 'antimemetic', 'aquatic', 'art-exchange', 'artistic', 'eric', 'exchange', 'fish', 'memetic', 'sapient', 'sensory', 'species', 'sun', 'uncontained', 'visual']",https://scp-wiki.wikidot.com/scp-6898
scp-6899,A Little Piece Of Me,Euclid,76,"['alive', 'ectoentropic', 'entropic', 'humanoid', 'sapient', 'structure']",https://scp-wiki.wikidot.com/scp-6899
scp-6900,The House of Stars,Decommissioned,125,"['director-bold', 'ethics-committee', 'extradimensional', 'food', 'global-occult-coalition', 'plant', 'tree']",https://scp-wiki.wikidot.com/scp-6900
scp-6901,Loss,Esoteric-class,30,"['concept', 'eric', 'foundation-made', 'hallucination', 'reality-bending', 'uncontained']",https://scp-wiki.wikidot.com/scp-6901
scp-6902,Lost Luggage,Euclid,165,"['artifact', 'light', 'reviewers-spotlight', 'teleportation']",https://scp-wiki.wikidot.com/scp-6902
scp-6903,Just a Mirror,Euclid,15,"['artifact', 'extradimensional', 'portal', 'visual']",https://scp-wiki.wikidot.com/scp-6903
scp-6904,Cast Iron Canon,Safe,54,"['departmentcon2022', 'historical', 'weapon']",https://scp-wiki.wikidot.com/scp-6904
scp-6905,I'll See You in the Spring.,Pending,39,"['fungus', 'gaseous', 'humanoid', 'sapient', 'teleportation']",https://scp-wiki.wikidot.com/scp-6905
scp-6906,I'd Rather Not…,Safe,58,"['auditory', 'building', 'empathic', 'hallucination', 'indestructible', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-6906
scp-6907,The Greatest* God of Death of All Time,Keter,54,"['alive', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6907
scp-6908,Stasis,Neutralized,19,"['compulsion', 'fifthist', 'inscription', 'location', 'mind-affecting', 'religious']",https://scp-wiki.wikidot.com/scp-6908
scp-6909,The Neverending Struggle,Keter,91,"['co-authored', 'compulsion', 'concept', 'document', 'historical', 'memecon2021-unofficial', 'memetic', 'narrative', 'religious']",https://scp-wiki.wikidot.com/scp-6909
scp-6910,Ms. Reminisce,Euclid,42,"['alive', 'dr-wondertainment', 'humanoid', 'knowledge', 'mister', 'sapient']",https://scp-wiki.wikidot.com/scp-6910
scp-6911,All I need is a little me time.,Euclid,79,"['building', 'doctor-everwood', 'on-guard-43']",https://scp-wiki.wikidot.com/scp-6911
scp-6912,Wanted Dead or Alive,Thaumiel,23,"['alive', 'humanoid', 'mind-affecting', 'sapient', 'serpents-hand']",https://scp-wiki.wikidot.com/scp-6912
scp-6913,A Mug Only a Mother Could Love,Keter,50,"['artifact', 'doctor-blank', 'doctor-wettle', 'inscription', 'k-class-scenario', 'memetic', 'mind-affecting', 'on-guard-43', 'probability', 'sculpture', 'tactile', 'the-sculpture']",https://scp-wiki.wikidot.com/scp-6913
scp-6915,Flies,Keter,87,"['alive', 'fifthist', 'humanoid', 'infohazard', 'insect', 'meta', 'parasitic', 'sapient']",https://scp-wiki.wikidot.com/scp-6915
scp-6916,Hiraeth and the Land of My Fathers,Euclid,31,"['empathic', 'extradimensional', 'ghost', 'historical', 'hmfscp', 'homo-sapiens-sidhe', 'hy-brasil', 'nameless', 'sleep']",https://scp-wiki.wikidot.com/scp-6916
scp-6917,For God and Brotherhood,Euclid,31,"['antimemetic', 'artifact', 'auditory', 'broken-god', 'building', 'cogwork-orthodoxy', 'empathic', 'hallucination', 'inscription', 'memetic', 'subterranean', 'visual']",https://scp-wiki.wikidot.com/scp-6917
scp-6918,The Moments That Make Up a Dull Day,Neutralized,41,"['loop', 'temporal']",https://scp-wiki.wikidot.com/scp-6918
scp-6919,The Insistence of Memory,Safe,53,"['chemical', 'foundation-made', 'memory-affecting', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-6919
scp-6920,Ghost Crime in Kansas,Safe,27,"['building', 'chicago-spirit', 'food', 'ghost', 'humanoid', 'intangible', 'liquid', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-6920
scp-6922,Agent Lou of the CWPA,Euclid,66,"['alive', 'animal', 'aquatic', 'crustacean', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6922
scp-6923,Mother Weans With Gasoline,Keter,38,"['alive', 'animal', 'aquatic', 'fish', 'humanoid', 'light', 'meta', 'metamorphic', 'reproductive', 'reviewers-spotlight', 'sapient', 'species']",https://scp-wiki.wikidot.com/scp-6923
scp-6925,Jailbreak,Safe,32,"['alive', 'chaos-insurgency', 'departmentcon2022', 'humanoid', 'sapient', 'serpents-hand']",https://scp-wiki.wikidot.com/scp-6925
scp-6926,Ho Ho Whatever,Euclid,32,"['alive', 'empathic', 'food', 'gustatory', 'humanoid', 'liquid', 'meteorological', 'sapient', 'tactile', 'teleportation', 'thermal', 'uncontained']",https://scp-wiki.wikidot.com/scp-6926
scp-6928,"""All-Age Empathy""",Safe,22,"['building', 'empathic', 'humanoid', 'intangible', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-6928
scp-6929,Nothing Calls Memories to Mind Better Than the Smell of Soil.,Safe,72,"['artifact', 'empathic', 'factory', 'liquid', 'olfactory']",https://scp-wiki.wikidot.com/scp-6929
scp-6930,🔴 Paty Is Streaming Now!,Keter,133,"['co-authored', 'doctor-everwood', 'humanoid', 'memecon2021-unofficial', 'online', 'pattern-screamer', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-6930
scp-6931,"Though the Sky, It Was Grey",Euclid,37,"['ghost', 'humanoid', 'intangible', 'loop', 'military', 'sapient']",https://scp-wiki.wikidot.com/scp-6931
scp-6932,Sensei,Keter,45,"['alive', 'extradimensional', 'humanoid', 'light', 'reviewers-spotlight', 'sapient', 'temporal']",https://scp-wiki.wikidot.com/scp-6932
scp-6933,A Thorn in the Side of History,Safe,20,"['cognitohazard', 'compulsion', 'language', 'memetic', 'visual']",https://scp-wiki.wikidot.com/scp-6933
scp-6934,Saint Elmo's Fire,Euclid,41,"['aquatic', 'autonomous', 'departmentcon2022', 'foundation-made', 'meteorological', 'teleportation', 'temporal', 'thermal', 'vehicle']",https://scp-wiki.wikidot.com/scp-6934
scp-6935,"""And Who Will Forgive Us When He's Gone?""",Keter,72,"['alive', 'auditory', 'end-of-death', 'extradimensional', 'humanoid', 'memetic', 'meta', 'metamorphic', 'portal', 'religious', 'sapient', 'spatial', 'visual']",https://scp-wiki.wikidot.com/scp-6935
scp-6936,Unforgivable,Esoteric-class,65,"['doctor-asheworth', 'document', 'eric', 'from-120s-archives', 'historical', 'library', 'we-meet-again']",https://scp-wiki.wikidot.com/scp-6936
scp-6937,The Web of Mother Twilight,Euclid,23,"['arachnid', 'artistic', 'cognitohazard', 'hive-mind', 'k-class-scenario', 'knowledge', 'mechanical', 'predictive', 'sapient', 'teleportation', 'tool', 'visual']",https://scp-wiki.wikidot.com/scp-6937
scp-6938,Alex Thorley Gets A Gift Horse,Thaumiel,135,"['co-authored', 'doctor-mcdoctorate', 'meta', 'narrative', 'unreality-dept', 'untitled-series']",https://scp-wiki.wikidot.com/scp-6938
scp-6939,My waifu took my lifeu— ★☆☆☆☆,Keter,66,"['artistic', 'autonomous', 'humanoid', 'media', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6939
scp-6940,Beyond the Door and Through the Trees,Thaumiel,26,"['abnormalities', 'extradimensional', 'humanoid', 'location', 'nameless', 'reality-bending', 'sleep']",https://scp-wiki.wikidot.com/scp-6940
scp-6941,Nostalgic Grocery Store,Euclid,24,"['alive', 'building', 'humanoid', 'memetic', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-6941
scp-6942,Darwin's Nightmare,Esoteric-class,79,"['acoustic', 'alive', 'animal', 'cognitohazard', 'eric', 'genetic', 'humanoid', 'insect', 'intangible', 'k-class-scenario', 'reality-bending', 'sapient', 'species']",https://scp-wiki.wikidot.com/scp-6942
scp-6943,Shootout In Chicago,Safe,19,"['departmentcon2022', 'ectoentropic', 'entropic', 'geological', 'inscription', 'jewelry', 'meteorological', 'oria', 'religious', 'tactical-theology', 'telekinetic']",https://scp-wiki.wikidot.com/scp-6943
scp-6944,A Moment of Your (Life)Time,Keter,33,"['acoustic', 'alive', 'extradimensional', 'fungus', 'hallucination', 'moon', 'nameless', 'sapient', 'self-repairing', 'sensory', 'three-moons-initiative', 'tool', 'transfiguration', 'vibration', 'visual']",https://scp-wiki.wikidot.com/scp-6944
scp-6945,The Ruler of the Kingdom Formerly Known as the Site-78 Break Room,Euclid,47,"['alive', 'co-authored', 'extradimensional', 'goblincon2023', 'greg-chudley', 'humanoid', 'indestructible', 'jewelry', 'k-class-scenario', 'maria-johnston', 'ninth-world', 'reality-bending', 'sapient', 'teleportation', 'transfiguration', 'weapon']",https://scp-wiki.wikidot.com/scp-6945
scp-6946,Corregidor,Keter,39,"['biological', 'departmentcon2022', 'foundation-made', 'global-occult-coalition', 'ijamea', 'inscription', 'mechanical', 'military', 'weapon']",https://scp-wiki.wikidot.com/scp-6946
scp-6947,"Around the world, around the world",Archon,44,"['alive', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6947
scp-6948,"Midnight, the Stars and You",Esoteric-class,23,"['alive', 'eric', 'humanoid', 'reality-bending', 'sapient', 'teleportation', 'temporal', 'the-administrator', 'uncontained']",https://scp-wiki.wikidot.com/scp-6948
scp-6949,Money Doesn't Grow on Trees,Euclid,16,"['alive', 'currency', 'plant', 'tree']",https://scp-wiki.wikidot.com/scp-6949
scp-6950,The Ghost of Wendy's Road,Euclid,51,"['cadaver', 'humanoid', 'intangible', 'sapient']",https://scp-wiki.wikidot.com/scp-6950
scp-6951,Loyalty to the Company,Euclid,34,"['alive', 'cadaver', 'extradimensional', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6951
scp-6952,Hephaestus's Anomalous Weapons Manual,Esoteric-class,59,"['document', 'ectoentropic', 'eric', 'entropic', 'inscription', 'light', 'maria-johnston', 'ninth-world', 'reviewers-spotlight', 'valravn', 'weapon']",https://scp-wiki.wikidot.com/scp-6952
scp-6953,UNAUTHORIZED DATABASE ENTRY,Esoteric-class,50,"['amorphous', 'chaos-insurgency', 'chemical', 'eric', 'liquid', 'swarm', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6953
scp-6955,The World That Was Smiling When I Turned,Esoteric-class,29,"['alive', 'co-authored', 'eric', 'humanoid', 'predictive', 'sapient', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-6955
scp-6956,Transitioning IS the Goal,Euclid,25,"['alive', 'humanoid', 'meta', 'metamorphic', 'sapient']",https://scp-wiki.wikidot.com/scp-6956
scp-6957,"Parsley, Sage, Rosemary, and Time is running out",Neutralized,97,"['alive', 'sapient']",https://scp-wiki.wikidot.com/scp-6957
scp-6958,"The Tower, and Those That We Have Lost",Keter,23,"['building', 'historical', 'k-class-scenario', 'memory-affecting', 'reality-bending']",https://scp-wiki.wikidot.com/scp-6958
scp-6959,A Very Strange Fumo,Safe,125,"['k-class-scenario', 'toy', 'transfiguration']",https://scp-wiki.wikidot.com/scp-6959
scp-6960,Mobile Task Fanfic,Neutralized,109,"['document', 'foundation-made', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-6960
scp-6961,"Hate the Message, Not the Messenger",Esoteric-class,-1,"['eric', 'humanoid', 'religious', 'sapient', 'tactical-theology']",https://scp-wiki.wikidot.com/scp-6961
scp-6962,Master Exploder,Pending,74,"['ectoentropic', 'entropic', 'toy']",https://scp-wiki.wikidot.com/scp-6962
scp-6963,It’s All Been Wasted Time,Esoteric-class,130,"['alive', 'co-authored', 'departmentcon2022', 'eric', 'foundation-made', 'humanoid', 'memory-affecting', 'parasitic', 'sapient', 'sleep']",https://scp-wiki.wikidot.com/scp-6963
scp-6964,"Faceless, Missing Identity",Euclid,6,"['alive', 'humanoid', 'reality-bending', 'sapient']",https://scp-wiki.wikidot.com/scp-6964
scp-6965,The Hoping Machines,Esoteric-class,74,"['artifact', 'director-scout', 'doctor-blank', 'doctor-lillihammer', 'eric', 'ettra', 'giftschreiber', 'memetic', 'musical', 'on-guard-43', 'probability', 'thilo-zwist', 'uncontained']",https://scp-wiki.wikidot.com/scp-6965
scp-6966,The Backrooms,Explained,81,"['extradimensional', 'hallucination', 'inscription', 'nightmarefest', 'structure']",https://scp-wiki.wikidot.com/scp-6966
scp-6967,Free Fallin',Safe,49,"['humanoid', 'indestructible', 'sapient', 'tactile', 'teleportation', 'toy']",https://scp-wiki.wikidot.com/scp-6967
scp-6968,Fantastic Fearsome Critters,Keter,111,"['alive', 'animal', 'document', 'exchange', 'fire', 'structure', 'teleportation']",https://scp-wiki.wikidot.com/scp-6968
scp-6969,the joke is sex,Keter,510,"['genetic', 'loop', 'memory-affecting', 'neurological', 'reproductive', 'temporal', 'uncontained']",https://scp-wiki.wikidot.com/scp-6969
scp-6970,foundation that tortures you,Thaumiel,119,"['adaptive', 'auditory', 'concept', 'humanoid', 'meta', 'mimetic']",https://scp-wiki.wikidot.com/scp-6970
scp-6971,Nuclearity,Esoteric-class,13,"['alive', 'ectoentropic', 'electromagnetic', 'eric', 'entropic', 'ethics-committee', 'humanoid', 'magnetic', 'radioactive', 'sapient', 'transmission']",https://scp-wiki.wikidot.com/scp-6971
scp-6972,An intro to 'The Integumentary Department',Keter,22,"['biohazard', 'biological', 'corrosive', 'historical', 'mind-affecting', 'uncontained']",https://scp-wiki.wikidot.com/scp-6972
scp-6973,SCP-XXXX,Safe,63,"['computer', 'electronic', 'foundation-made', 'infohazard', 'media', 'meta']",https://scp-wiki.wikidot.com/scp-6973
